0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.000	0
0.001	38461
0.001	38461
0.001	38461
0.001	38461
0.001	53846
0.002	76923
0.002	76923
0.002	76923
0.002	76923
0.002	76923
0.002	76923
0.003	107692
0.003	111538
0.003	115384
0.004	157692
0.004	157692
0.004	157692
0.004	169230
0.004	169230
0.005	180769
0.005	184615
0.005	188461
0.005	196153
0.005	196153
0.005	200000
0.005	207692
0.005	211538
0.005	211538
0.006	230769
0.006	230769
0.006	230769
0.006	238461
0.007	253846
0.007	257692
0.007	257692
0.007	261538
0.007	265384
0.007	269230
0.007	276923
0.007	276923
0.007	276923
0.007	280769
0.008	296153
0.008	315384
0.008	319230
0.008	319230
0.008	323076
0.008	323076
0.008	323076
0.009	334615
0.009	350000
0.009	353846
0.009	353846
0.009	365384
0.009	365384
0.010	376923
0.010	388461
0.010	388461
0.010	388461
0.010	392307
0.010	400000
0.011	407692
0.011	411538
0.011	419230
0.011	423076
0.011	423076
0.011	426923
0.012	453846
0.012	461538
0.012	469230
0.012	476923
0.012	476923
0.012	476923
0.013	480769
0.013	492307
0.013	496153
0.013	496153
0.013	515384
0.014	526923
0.014	530769
0.014	546153
0.014	546153
0.014	553846
0.014	553846
0.014	553846
0.015	557692
0.015	561538
0.015	561538
0.015	569230
0.015	576923
0.015	580769
0.015	584615
0.015	592307
0.015	596153
0.016	600000
0.016	607692
0.016	607692
0.016	607692
0.016	630769
0.017	642307
0.017	646153
0.017	653846
0.017	657692
0.017	661538
0.018	680769
0.018	684615
0.018	688461
0.018	692307
0.018	692307
0.018	692307
0.018	692307
0.018	707692
0.018	711538
0.018	711538
0.019	715384
0.019	719230
0.019	723076
0.019	726923
0.019	734615
0.019	738461
0.019	742307
0.019	750000
0.020	753846
0.020	753846
0.020	761538
0.020	773076
0.020	776923
0.020	780769
0.020	780769
0.020	780769
0.020	780769
0.021	788461
0.021	796153
0.021	800000
0.021	800000
0.021	803846
0.021	811538
0.021	815384
0.021	819230
0.021	819230
0.021	819230
0.021	823076
0.022	834615
0.022	834615
0.022	846153
0.022	853846
0.022	861538
0.023	869230
0.023	869230
0.023	869230
0.023	869230
0.023	869230
0.023	876923
0.023	876923
0.023	880769
0.023	880769
0.023	888461
0.023	892307
0.024	903846
0.024	903846
0.024	911538
0.024	911538
0.024	915384
0.024	915384
0.024	919230
0.024	926923
0.025	942307
0.025	942307
0.025	946153
0.025	950000
0.025	950000
0.025	957692
0.025	969230
0.025	969230
0.026	1000000
0.026	1007692
0.026	1011538
0.026	1011538
0.026	1019230
0.026	1019230
0.026	984615
0.026	984615
0.026	988461
0.026	992307
0.026	992307
0.026	996153
0.027	1023076
0.027	1023076
0.027	1023076
0.027	1026923
0.027	1034615
0.027	1050000
0.027	1053846
0.028	1057692
0.028	1061538
0.028	1065384
0.028	1069230
0.028	1073076
0.028	1076923
0.028	1076923
0.028	1080769
0.028	1084615
0.028	1088461
0.028	1088461
0.029	1096153
0.029	1096153
0.029	1103846
0.029	1103846
0.029	1107692
0.029	1107692
0.029	1107692
0.029	1107692
0.029	1119230
0.029	1123076
0.029	1123076
0.029	1134615
0.030	1138461
0.030	1138461
0.030	1142307
0.030	1150000
0.030	1150000
0.030	1153846
0.030	1161538
0.030	1161538
0.030	1169230
0.030	1169230
0.030	1169230
0.031	1180769
0.031	1184615
0.031	1184615
0.031	1192307
0.031	1196153
0.031	1200000
0.031	1200000
0.031	1203846
0.031	1203846
0.032	1215384
0.032	1219230
0.032	1223076
0.032	1223076
0.032	1226923
0.032	1234615
0.032	1242307
0.033	1261538
0.033	1269230
0.033	1269230
0.033	1280769
0.034	1292307
0.034	1292307
0.034	1292307
0.034	1296153
0.034	1296153
0.034	1307692
0.034	1307692
0.034	1307692
0.034	1311538
0.034	1315384
0.034	1323076
0.035	1326923
0.035	1326923
0.035	1334615
0.035	1338461
0.035	1357692
0.035	1357692
0.035	1357692
0.036	1369230
0.036	1373076
0.036	1388461
0.036	1392307
0.036	1392307
0.036	1400000
0.036	1403846
0.036	1403846
0.036	1403846
0.036	1403846
0.037	1419230
0.037	1426923
0.037	1426923
0.037	1426923
0.037	1442307
0.037	1442307
0.038	1446153
0.038	1453846
0.038	1457692
0.038	1457692
0.038	1461538
0.038	1465384
0.038	1465384
0.038	1465384
0.038	1469230
0.038	1473076
0.038	1473076
0.038	1473076
0.038	1473076
0.038	1476923
0.038	1480769
0.039	1484615
0.039	1492307
0.039	1496153
0.039	1496153
0.039	1503846
0.039	1511538
0.039	1515384
0.039	1515384
0.040	1519230
0.040	1523076
0.040	1530769
0.040	1530769
0.040	1534615
0.040	1538461
0.040	1542307
0.040	1550000
0.040	1550000
0.040	1553846
0.040	1553846
0.041	1565384
0.041	1573076
0.041	1576923
0.042	1596153
0.042	1596153
0.042	1596153
0.042	1603846
0.042	1603846
0.042	1603846
0.042	1607692
0.042	1611538
0.042	1619230
0.042	1626923
0.042	1626923
0.042	1626923
0.042	1626923
0.042	1630769
0.043	1634615
0.043	1634615
0.043	1634615
0.043	1638461
0.043	1642307
0.043	1642307
0.043	1642307
0.043	1646153
0.043	1653846
0.043	1657692
0.044	1684615
0.044	1688461
0.044	1692307
0.044	1700000
0.044	1703846
0.044	1707692
0.044	1707692
0.045	1715384
0.045	1715384
0.045	1730769
0.045	1734615
0.045	1738461
0.045	1738461
0.045	1742307
0.045	1750000
0.046	1765384
0.046	1765384
0.046	1773076
0.046	1784615
0.046	1788461
0.047	1792307
0.047	1796153
0.047	1796153
0.047	1796153
0.047	1800000
0.047	1815384
0.047	1819230
0.047	1819230
0.047	1823076
0.047	1823076
0.047	1823076
0.048	1830769
0.048	1834615
0.048	1850000
0.048	1850000
0.048	1853846
0.048	1853846
0.048	1861538
0.048	1861538
0.049	1869230
0.049	1873076
0.049	1876923
0.049	1880769
0.049	1884615
0.049	1888461
0.049	1896153
0.049	1900000
0.050	1903846
0.050	1903846
0.050	1907692
0.050	1911538
0.050	1911538
0.050	1934615
0.051	1969230
0.051	1976923
0.051	1976923
0.052	1992307
0.052	1996153
0.052	1996153
0.052	1996153
0.052	2003846
0.052	2019230
0.052	2019230
0.052	2019230
0.053	2026923
0.053	2026923
0.053	2046153
0.053	2053846
0.053	2057692
0.054	2061538
0.054	2061538
0.054	2065384
0.054	2073076
0.054	2073076
0.054	2076923
0.054	2076923
0.054	2076923
0.054	2080769
0.054	2084615
0.054	2096153
0.055	2100000
0.055	2103846
0.055	2107692
0.055	2107692
0.055	2107692
0.055	2107692
0.055	2115384
0.055	2123076
0.055	2130769
0.056	2134615
0.056	2142307
0.056	2146153
0.056	2150000
0.056	2153846
0.056	2157692
0.056	2161538
0.056	2165384
0.056	2165384
0.057	2173076
0.057	2173076
0.057	2184615
0.057	2192307
0.057	2196153
0.057	2196153
0.057	2203846
0.057	2207692
0.058	2211538
0.058	2215384
0.058	2215384
0.058	2219230
0.058	2219230
0.058	2230769
0.058	2230769
0.058	2230769
0.058	2230769
0.058	2234615
0.058	2238461
0.059	2250000
0.059	2250000
0.059	2265384
0.059	2276923
0.060	2292307
0.060	2296153
0.060	2303846
0.060	2303846
0.060	2307692
0.060	2311538
0.060	2311538
0.060	2319230
0.060	2319230
0.060	2323076
0.060	2326923
0.060	2326923
0.060	2326923
0.061	2338461
0.061	2342307
0.061	2342307
0.061	2346153
0.061	2350000
0.061	2353846
0.061	2357692
0.061	2361538
0.062	2373076
0.062	2373076
0.062	2373076
0.062	2376923
0.062	2384615
0.062	2384615
0.062	2384615
0.062	2392307
0.062	2396153
0.062	2403846
0.063	2411538
0.063	2411538
0.063	2411538
0.063	2419230
0.063	2426923
0.063	2430769
0.063	2430769
0.063	2430769
0.063	2430769
0.063	2430769
0.063	2434615
0.063	2434615
0.064	2442307
0.064	2442307
0.064	2442307
0.064	2450000
0.064	2450000
0.064	2450000
0.064	2453846
0.064	2457692
0.064	2457692
0.064	2461538
0.064	2465384
0.065	2492307
0.065	2500000
0.065	2503846
0.065	2507692
0.065	2511538
0.066	2526923
0.066	2538461
0.066	2542307
0.066	2542307
0.066	2546153
0.067	2561538
0.067	2561538
0.067	2565384
0.067	2565384
0.067	2569230
0.067	2569230
0.067	2569230
0.067	2573076
0.067	2573076
0.067	2573076
0.067	2576923
0.067	2576923
0.067	2584615
0.067	2584615
0.067	2584615
0.067	2588461
0.068	2596153
0.068	2600000
0.068	2611538
0.068	2619230
0.068	2630769
0.069	2634615
0.069	2638461
0.069	2642307
0.069	2642307
0.069	2646153
0.069	2650000
0.069	2650000
0.069	2657692
0.069	2657692
0.069	2657692
0.069	2661538
0.070	2673076
0.070	2676923
0.070	2684615
0.070	2692307
0.070	2696153
0.070	2700000
0.070	2700000
0.070	2707692
0.071	2715384
0.071	2715384
0.071	2723076
0.071	2726923
0.071	2726923
0.071	2726923
0.071	2730769
0.071	2730769
0.071	2738461
0.071	2738461
0.071	2742307
0.071	2746153
0.071	2746153
0.071	2750000
0.072	2757692
0.072	2757692
0.072	2776923
0.072	2780769
0.072	2780769
0.072	2780769
0.072	2788461
0.072	2788461
0.072	2788461
0.073	2792307
0.073	2796153
0.073	2800000
0.073	2803846
0.073	2803846
0.073	2811538
0.073	2811538
0.073	2815384
0.073	2815384
0.074	2830769
0.074	2830769
0.074	2830769
0.074	2834615
0.074	2838461
0.074	2853846
0.075	2873076
0.075	2876923
0.075	2880769
0.075	2888461
0.075	2888461
0.075	2892307
0.075	2896153
0.076	2911538
0.076	2926923
0.076	2934615
0.076	2942307
0.077	2957692
0.077	2961538
0.077	2965384
0.077	2965384
0.077	2973076
0.077	2980769
0.078	2984615
0.078	3000000
0.078	3007692
0.078	3007692
0.078	3015384
0.078	3015384
0.078	3015384
0.079	3023076
0.079	3026923
0.079	3026923
0.079	3026923
0.079	3030769
0.079	3038461
0.079	3038461
0.080	3057692
0.080	3057692
0.080	3073076
0.080	3084615
0.081	3096153
0.081	3119230
0.081	3126923
0.081	3126923
0.081	3130769
0.082	3134615
0.082	3134615
0.082	3146153
0.082	3150000
0.082	3153846
0.082	3153846
0.082	3157692
0.082	3165384
0.083	3173076
0.083	3173076
0.083	3184615
0.083	3184615
0.083	3188461
0.083	3196153
0.083	3200000
0.083	3203846
0.083	3203846
0.083	3207692
0.083	3207692
0.084	3215384
0.084	3219230
0.084	3223076
0.084	3226923
0.084	3226923
0.084	3226923
0.084	3234615
0.084	3242307
0.084	3246153
0.085	3250000
0.085	3261538
0.085	3269230
0.085	3276923
0.086	3292307
0.086	3296153
0.086	3296153
0.086	3300000
0.086	3307692
0.086	3311538
0.086	3323076
0.087	3330769
0.087	3338461
0.087	3342307
0.087	3342307
0.087	3353846
0.087	3353846
0.087	3353846
0.087	3353846
0.087	3357692
0.087	3357692
0.087	3357692
0.087	3357692
0.087	3361538
0.088	3384615
0.088	3396153
0.088	3400000
0.089	3407692
0.089	3411538
0.089	3411538
0.089	3415384
0.089	3419230
0.089	3423076
0.089	3423076
0.089	3426923
0.089	3426923
0.089	3426923
0.089	3434615
0.089	3434615
0.089	3442307
0.089	3442307
0.089	3442307
0.090	3453846
0.090	3457692
0.090	3469230
0.090	3469230
0.090	3480769
0.091	3484615
0.091	3496153
0.091	3507692
0.091	3511538
0.091	3515384
0.091	3515384
0.092	3523076
0.092	3523076
0.092	3526923
0.092	3538461
0.092	3538461
0.092	3538461
0.092	3546153
0.092	3546153
0.093	3565384
0.093	3569230
0.093	3596153
0.094	3600000
0.094	3607692
0.094	3607692
0.094	3615384
0.094	3626923
0.095	3642307
0.095	3650000
0.095	3653846
0.095	3653846
0.095	3661538
0.095	3665384
0.095	3665384
0.096	3673076
0.096	3676923
0.096	3680769
0.096	3684615
0.096	3692307
0.096	3696153
0.096	3703846
0.096	3703846
0.096	3707692
0.096	3707692
0.096	3707692
0.097	3711538
0.097	3715384
0.097	3723076
0.097	3734615
0.097	3738461
0.098	3753846
0.098	3757692
0.099	3788461
0.099	3792307
0.099	3803846
0.099	3807692
0.099	3811538
0.099	3811538
0.100	3830769
0.100	3834615
0.100	3857692
0.100	3861538
0.101	3869230
0.101	3876923
0.101	3880769
0.102	3907692
0.102	3911538
0.102	3911538
0.102	3923076
0.102	3923076
0.102	3926923
0.103	3946153
0.103	3953846
0.103	3953846
0.103	3961538
0.103	3961538
0.103	3969230
0.103	3976923
0.103	3976923
0.104	3984615
0.104	3996153
0.104	4011538
0.104	4015384
0.105	4034615
0.105	4038461
0.106	4061538
0.106	4076923
0.106	4076923
0.106	4076923
0.106	4080769
0.106	4080769
0.106	4080769
0.106	4096153
0.107	4115384
0.107	4115384
0.107	4126923
0.107	4134615
0.107	4134615
0.108	4146153
0.108	4165384
0.108	4165384
0.108	4165384
0.108	4173076
0.108	4173076
0.108	4173076
0.109	4176923
0.109	4180769
0.109	4180769
0.109	4200000
0.109	4207692
0.109	4207692
0.110	4238461
0.110	4238461
0.110	4242307
0.110	4246153
0.111	4273076
0.111	4276923
0.111	4276923
0.111	4284615
0.112	4300000
0.112	4300000
0.112	4307692
0.112	4319230
0.113	4326923
0.113	4334615
0.113	4350000
0.113	4350000
0.113	4353846
0.113	4361538
0.115	4411538
0.115	4411538
0.115	4415384
0.115	4423076
0.116	4453846
0.116	4457692
0.116	4457692
0.116	4473076
0.117	4480769
0.117	4480769
0.117	4488461
0.117	4492307
0.117	4496153
0.117	4503846
0.117	4503846
0.117	4503846
0.117	4515384
0.118	4523076
0.118	4538461
0.118	4546153
0.118	4550000
0.119	4561538
0.119	4565384
0.119	4573076
0.119	4576923
0.119	4576923
0.120	4603846
0.120	4623076
0.120	4626923
0.121	4638461
0.121	4646153
0.121	4646153
0.121	4661538
0.121	4673076
0.122	4680769
0.122	4696153
0.122	4700000
0.123	4715384
0.123	4719230
0.123	4719230
0.123	4719230
0.123	4723076
0.123	4746153
0.124	4769230
0.124	4773076
0.124	4776923
0.124	4784615
0.124	4788461
0.125	4800000
0.125	4819230
0.126	4857692
0.126	4857692
0.126	4861538
0.128	4903846
0.128	4915384
0.128	4934615
0.129	4973076
0.130	4984615
0.130	4988461
0.130	5000000
0.130	5000000
0.131	5026923
0.131	5034615
0.131	5042307
0.131	5042307
0.131	5046153
0.132	5065384
0.132	5073076
0.132	5084615
0.132	5084615
0.132	5092307
0.133	5096153
0.133	5115384
0.133	5123076
0.134	5138461
0.134	5142307
0.135	5176923
0.136	5211538
0.136	5215384
0.136	5230769
0.136	5238461
0.136	5246153
0.137	5253846
0.137	5253846
0.137	5280769
0.137	5280769
0.137	5280769
0.137	5280769
0.138	5296153
0.139	5350000
0.140	5388461
0.140	5396153
0.141	5434615
0.142	5450000
0.142	5465384
0.142	5473076
0.143	5488461
0.143	5496153
0.143	5500000
0.143	5511538
0.143	5511538
0.145	5580769
0.145	5592307
0.145	5596153
0.146	5600000
0.146	5611538
0.146	5623076
0.146	5626923
0.146	5626923
0.147	5638461
0.147	5661538
0.148	5676923
0.148	5684615
0.149	5719230
0.149	5723076
0.149	5742307
0.150	5769230
0.150	5773076
0.150	5780769
0.152	5850000
0.153	5869230
0.153	5880769
0.153	5888461
0.153	5896153
0.154	5911538
0.154	5915384
0.154	5930769
0.154	5930769
0.155	5969230
0.155	5973076
0.157	6030769
0.157	6042307
0.158	6057692
0.158	6057692
0.159	6130769
0.160	6146153
0.161	6200000
0.161	6207692
0.162	6234615
0.164	6303846
0.165	6342307
0.167	6407692
0.167	6407692
0.171	6561538
0.175	6726923
0.175	6738461
0.175	6742307
0.175	6742307
0.178	6861538
0.182	7000000
0.183	7046153
0.185	7107692
0.186	7165384
0.186	7165384
0.186	7165384
0.189	7257692
0.195	7480769
0.196	7553846
0.202	7776923
0.211	8111538
